"base",,,,,,,"tool",,,,,,,"time",
0.12403,0.0816,-1.5492,0.46434,0.73566,0.35833,0.33883,-0.14554,0.22307,-1.4829,0.66347,-0.48945,-0.42545,0.37314,2.7106,
0.12403,0.0816,-1.5492,0.46424,0.73567,0.35823,0.33903,-0.14555,0.22308,-1.483,0.66305,-0.48994,-0.42564,0.37303,2.7272,
0.12403,0.0816,-1.5492,0.46415,0.73568,0.35824,0.33914,-0.14555,0.22306,-1.4829,0.66359,-0.48926,-0.42566,0.37295,2.7439,
0.12402,0.08159,-1.5492,0.46415,0.73568,0.35814,0.33924,-0.14556,0.22308,-1.483,0.66335,-0.48964,-0.42553,0.37303,2.7605,
0.12404,0.08161,-1.5492,0.46443,0.73555,0.35842,0.33882,-0.14554,0.22307,-1.483,0.66365,-0.48923,-0.42553,0.37303,2.7773,
0.12403,0.08159,-1.5492,0.46417,0.7357,0.35805,0.33925,-0.14553,0.22308,-1.483,0.66375,-0.48914,-0.42513,0.37343,2.7939,
0.12403,0.0816,-1.5492,0.46432,0.73563,0.35812,0.33912,-0.14554,0.22307,-1.483,0.66356,-0.48935,-0.42534,0.37324,2.8105,
0.12403,0.0816,-1.5492,0.46434,0.73566,0.35833,0.33883,-0.14554,0.22308,-1.483,0.66335,-0.48964,-0.42543,0.37313,2.8273,
0.12403,0.08161,-1.5492,0.46454,0.73547,0.35843,0.33883,-0.14556,0.22308,-1.483,0.66329,-0.48967,-0.42556,0.37305,2.8439,
0.12402,0.0816,-1.5492,0.46464,0.73537,0.35823,0.33913,-0.14556,0.22309,-1.4831,0.66328,-0.48966,-0.42525,0.37344,2.8607,
0.12403,0.08159,-1.5492,0.46416,0.7357,0.35815,0.33915,-0.14555,0.22307,-1.483,0.66359,-0.48927,-0.42556,0.37305,2.8773,
0.12403,0.0816,-1.5492,0.46445,0.73558,0.35814,0.33904,-0.14555,0.22307,-1.483,0.66344,-0.48943,-0.42563,0.37302,2.8939,
0.12403,0.0816,-1.5492,0.46455,0.73547,0.35833,0.33893,-0.14555,0.22306,-1.483,0.66375,-0.48903,-0.42543,0.37323,2.9106,
0.12404,0.0816,-1.5492,0.46445,0.73558,0.35824,0.33894,-0.14554,0.22307,-1.483,0.66351,-0.48938,-0.42537,0.37326,2.9348,
0.12404,0.08161,-1.5492,0.46405,0.73578,0.35834,0.33894,-0.14555,0.22308,-1.483,0.66356,-0.48935,-0.42544,0.37313,2.9605,
0.12404,0.0816,-1.5492,0.46434,0.73566,0.35833,0.33883,-0.14554,0.22308,-1.483,0.66336,-0.48955,-0.42534,0.37334,2.9773,
0.12403,0.0816,-1.5492,0.46468,0.73542,0.35806,0.33916,-0.14554,0.22307,-1.483,0.66386,-0.48894,-0.42544,0.37313,2.9939,
0.12404,0.0816,-1.5492,0.46433,0.73566,0.35843,0.33873,-0.14555,0.22306,-1.483,0.66343,-0.48943,-0.42582,0.37282,3.0106,
0.12402,0.08161,-1.5492,0.46466,0.73539,0.35815,0.33914,-0.14555,0.22308,-1.483,0.6636,-0.48927,-0.42536,0.37325,3.0273,
0.12402,0.0816,-1.5492,0.46445,0.73549,0.35794,0.33944,-0.14556,0.22307,-1.483,0.66338,-0.48956,-0.42565,0.37294,3.0439,
0.12404,0.0816,-1.5492,0.46424,0.73566,0.35853,0.33873,-0.14555,0.22308,-1.483,0.66358,-0.48926,-0.42525,0.37344,3.0606,
